********************For 0th molecule****************
Z: 17.0 | positon: (0.03,-0.89,-0.48) | Expt.Chrg: -0.369 | Predicted: -0.151 | Diff: -0.218
Z: 1.0 | positon: (0.94,2.57,0.39) | Expt.Chrg: 0.263 | Predicted: 0.120 | Diff: 0.143
Z: 1.0 | positon: (-1.17,2.67,0.02) | Expt.Chrg: 0.193 | Predicted: 0.120 | Diff: 0.073
Z: 1.0 | positon: (-1.69,-3.71,0.69) | Expt.Chrg: 0.089 | Predicted: 0.120 | Diff: -0.031
******************************************************
********************For 60th molecule****************
Z: 6.0 | positon: (0.42,-4.09,-0.06) | Expt.Chrg: -0.370 | Predicted: 0.006 | Diff: -0.376
Z: 6.0 | positon: (-0.64,-3.67,1.36) | Expt.Chrg: -0.107 | Predicted: 0.006 | Diff: -0.112
Z: 6.0 | positon: (-0.02,-2.71,0.12) | Expt.Chrg: -0.368 | Predicted: 0.006 | Diff: -0.373
Z: 6.0 | positon: (-0.79,-1.20,1.00) | Expt.Chrg: -0.063 | Predicted: 0.005 | Diff: -0.068
Z: 6.0 | positon: (-2.03,1.07,0.23) | Expt.Chrg: -0.411 | Predicted: 0.006 | Diff: -0.417
Z: 6.0 | positon: (-2.32,0.08,0.28) | Expt.Chrg: -0.238 | Predicted: 0.006 | Diff: -0.243
Z: 6.0 | positon: (-3.73,0.85,2.03) | Expt.Chrg: -0.078 | Predicted: 0.006 | Diff: -0.084
Z: 6.0 | positon: (-0.69,0.20,0.44) | Expt.Chrg: -0.021 | Predicted: 0.006 | Diff: -0.027
Z: 8.0 | positon: (0.45,-0.38,-1.09) | Expt.Chrg: -0.621 | Predicted: -0.026 | Diff: -0.595
Z: 16.0 | positon: (1.63,1.28,-1.18) | Expt.Chrg: 0.521 | Predicted: -0.178 | Diff: 0.699
Z: 8.0 | positon: (3.78,1.88,-0.37) | Expt.Chrg: -0.498 | Predicted: -0.024 | Diff: -0.474
Z: 8.0 | positon: (2.08,1.34,1.67) | Expt.Chrg: -0.167 | Predicted: -0.024 | Diff: -0.142
Z: 8.0 | positon: (2.51,2.83,0.16) | Expt.Chrg: -0.471 | Predicted: -0.024 | Diff: -0.447
Z: 1.0 | positon: (0.90,-4.92,0.93) | Expt.Chrg: 0.236 | Predicted: 0.013 | Diff: 0.224
Z: 1.0 | positon: (-0.23,-5.15,-1.02) | Expt.Chrg: 0.198 | Predicted: 0.013 | Diff: 0.185
Z: 1.0 | positon: (0.73,-4.37,-1.58) | Expt.Chrg: 0.270 | Predicted: 0.013 | Diff: 0.257
Z: 1.0 | positon: (-1.81,-3.98,1.21) | Expt.Chrg: 0.205 | Predicted: 0.013 | Diff: 0.192
Z: 1.0 | positon: (0.57,-3.75,2.16) | Expt.Chrg: 0.213 | Predicted: 0.013 | Diff: 0.200
Z: 1.0 | positon: (0.29,-1.46,-0.60) | Expt.Chrg: 0.356 | Predicted: 0.013 | Diff: 0.343
Z: 1.0 | positon: (-1.11,-2.17,-1.18) | Expt.Chrg: 0.143 | Predicted: 0.013 | Diff: 0.130
Z: 1.0 | positon: (-3.05,-2.80,0.99) | Expt.Chrg: -0.125 | Predicted: 0.013 | Diff: -0.138
Z: 1.0 | positon: (-0.41,-1.25,1.71) | Expt.Chrg: 0.051 | Predicted: 0.013 | Diff: 0.038
Z: 1.0 | positon: (-2.44,0.91,-1.50) | Expt.Chrg: 0.071 | Predicted: 0.013 | Diff: 0.058
Z: 1.0 | positon: (-3.16,1.98,-0.08) | Expt.Chrg: 0.139 | Predicted: 0.013 | Diff: 0.126
Z: 1.0 | positon: (-3.18,0.75,-0.31) | Expt.Chrg: 0.323 | Predicted: 0.013 | Diff: 0.310
Z: 1.0 | positon: (-2.60,-0.05,2.74) | Expt.Chrg: 0.074 | Predicted: 0.013 | Diff: 0.061
Z: 1.0 | positon: (-3.30,3.39,1.37) | Expt.Chrg: -0.075 | Predicted: 0.013 | Diff: -0.087
Z: 1.0 | positon: (-5.24,-0.29,1.09) | Expt.Chrg: -0.002 | Predicted: 0.013 | Diff: -0.015
Z: 1.0 | positon: (-1.37,2.01,-1.08) | Expt.Chrg: 0.184 | Predicted: 0.013 | Diff: 0.171
Z: 1.0 | positon: (-0.29,1.15,1.03) | Expt.Chrg: 0.249 | Predicted: 0.013 | Diff: 0.236
Z: 1.0 | positon: (2.91,0.59,0.14) | Expt.Chrg: 0.382 | Predicted: 0.013 | Diff: 0.369
******************************************************
********************For 61th molecule****************
Z: 6.0 | positon: (0.20,-4.37,-0.45) | Expt.Chrg: -0.313 | Predicted: 0.005 | Diff: -0.319
Z: 6.0 | positon: (0.40,-2.95,0.38) | Expt.Chrg: -0.298 | Predicted: 0.006 | Diff: -0.303
Z: 6.0 | positon: (-0.68,-2.11,0.11) | Expt.Chrg: -0.034 | Predicted: 0.005 | Diff: -0.040
Z: 6.0 | positon: (-1.81,-1.22,0.14) | Expt.Chrg: -0.259 | Predicted: 0.006 | Diff: -0.265
Z: 6.0 | positon: (-1.66,0.06,-0.15) | Expt.Chrg: -0.228 | Predicted: 0.006 | Diff: -0.234
Z: 6.0 | positon: (-2.67,0.37,-0.39) | Expt.Chrg: -0.210 | Predicted: 0.005 | Diff: -0.216
Z: 6.0 | positon: (-2.96,0.85,1.32) | Expt.Chrg: -0.027 | Predicted: 0.005 | Diff: -0.032
Z: 6.0 | positon: (0.14,1.00,-0.46) | Expt.Chrg: -0.337 | Predicted: 0.006 | Diff: -0.343
Z: 8.0 | positon: (1.18,1.13,-0.85) | Expt.Chrg: -0.380 | Predicted: -0.025 | Diff: -0.356
Z: 16.0 | positon: (1.73,1.18,0.55) | Expt.Chrg: 2.073 | Predicted: -0.178 | Diff: 2.250
Z: 8.0 | positon: (3.51,1.31,-0.81) | Expt.Chrg: -0.953 | Predicted: -0.023 | Diff: -0.930
Z: 8.0 | positon: (1.92,1.32,1.31) | Expt.Chrg: -0.750 | Predicted: -0.024 | Diff: -0.726
Z: 8.0 | positon: (1.40,1.98,-1.53) | Expt.Chrg: -0.364 | Predicted: -0.024 | Diff: -0.340
Z: 1.0 | positon: (1.07,-5.41,0.02) | Expt.Chrg: 0.160 | Predicted: 0.013 | Diff: 0.147
Z: 1.0 | positon: (-0.73,-4.92,-1.08) | Expt.Chrg: 0.173 | Predicted: 0.013 | Diff: 0.160
Z: 1.0 | positon: (1.16,-3.95,-1.73) | Expt.Chrg: 0.064 | Predicted: 0.013 | Diff: 0.051
Z: 1.0 | positon: (-1.18,-4.10,1.06) | Expt.Chrg: -0.096 | Predicted: 0.013 | Diff: -0.109
Z: 1.0 | positon: (0.20,-2.89,2.09) | Expt.Chrg: 0.212 | Predicted: 0.013 | Diff: 0.200
Z: 1.0 | positon: (0.76,-2.10,-0.03) | Expt.Chrg: 0.178 | Predicted: 0.013 | Diff: 0.165
Z: 1.0 | positon: (-1.79,-2.39,-0.99) | Expt.Chrg: 0.108 | Predicted: 0.013 | Diff: 0.095
Z: 1.0 | positon: (-2.80,-1.09,0.91) | Expt.Chrg: 0.250 | Predicted: 0.013 | Diff: 0.237
Z: 1.0 | positon: (-1.13,-1.41,1.66) | Expt.Chrg: 0.037 | Predicted: 0.013 | Diff: 0.024
Z: 1.0 | positon: (-2.10,-0.37,-0.99) | Expt.Chrg: 0.274 | Predicted: 0.013 | Diff: 0.261
Z: 1.0 | positon: (-3.28,2.19,-0.41) | Expt.Chrg: 0.295 | Predicted: 0.013 | Diff: 0.283
Z: 1.0 | positon: (-4.17,-1.36,0.05) | Expt.Chrg: 0.005 | Predicted: 0.013 | Diff: -0.008
Z: 1.0 | positon: (-2.45,0.61,1.91) | Expt.Chrg: 0.011 | Predicted: 0.013 | Diff: -0.001
Z: 1.0 | positon: (-3.38,2.99,1.63) | Expt.Chrg: 0.080 | Predicted: 0.013 | Diff: 0.067
Z: 1.0 | positon: (-5.21,2.06,1.80) | Expt.Chrg: 0.041 | Predicted: 0.013 | Diff: 0.028
Z: 1.0 | positon: (-0.37,2.33,-0.09) | Expt.Chrg: 0.090 | Predicted: 0.013 | Diff: 0.078
Z: 1.0 | positon: (0.26,1.27,1.35) | Expt.Chrg: -0.005 | Predicted: 0.013 | Diff: -0.018
Z: 1.0 | positon: (4.05,0.70,-1.03) | Expt.Chrg: 0.206 | Predicted: 0.013 | Diff: 0.193
******************************************************
********************For 62th molecule****************
Z: 8.0 | positon: (-0.53,-1.17,1.08) | Expt.Chrg: -0.515 | Predicted: -0.092 | Diff: -0.423
Z: 6.0 | positon: (1.09,-1.20,0.75) | Expt.Chrg: 0.192 | Predicted: -0.026 | Diff: 0.219
Z: 6.0 | positon: (0.64,-0.82,2.81) | Expt.Chrg: -0.391 | Predicted: -0.027 | Diff: -0.364
Z: 16.0 | positon: (1.64,0.44,2.83) | Expt.Chrg: 0.224 | Predicted: -0.067 | Diff: 0.291
Z: 6.0 | positon: (1.33,1.30,0.17) | Expt.Chrg: 0.191 | Predicted: -0.027 | Diff: 0.219
Z: 8.0 | positon: (0.88,1.61,1.01) | Expt.Chrg: 0.025 | Predicted: -0.092 | Diff: 0.117
Z: 7.0 | positon: (0.66,0.12,0.54) | Expt.Chrg: -0.483 | Predicted: -0.068 | Diff: -0.415
Z: 6.0 | positon: (-0.16,0.34,-0.73) | Expt.Chrg: -0.200 | Predicted: -0.024 | Diff: -0.175
Z: 6.0 | positon: (-1.48,0.37,-0.02) | Expt.Chrg: -0.050 | Predicted: -0.026 | Diff: -0.024
Z: 6.0 | positon: (-2.62,1.20,-2.03) | Expt.Chrg: 0.019 | Predicted: -0.028 | Diff: 0.047
Z: 6.0 | positon: (-1.90,-0.03,-3.13) | Expt.Chrg: 0.008 | Predicted: -0.028 | Diff: 0.037
Z: 6.0 | positon: (-1.47,-0.72,-3.86) | Expt.Chrg: -0.140 | Predicted: -0.029 | Diff: -0.111
Z: 6.0 | positon: (0.13,-1.52,-2.14) | Expt.Chrg: -0.086 | Predicted: -0.027 | Diff: -0.059
Z: 1.0 | positon: (1.08,-1.32,3.99) | Expt.Chrg: 0.209 | Predicted: 0.080 | Diff: 0.129
Z: 1.0 | positon: (2.14,-1.51,2.64) | Expt.Chrg: 0.162 | Predicted: 0.080 | Diff: 0.081
Z: 1.0 | positon: (-1.47,1.63,0.63) | Expt.Chrg: 0.125 | Predicted: 0.080 | Diff: 0.045
Z: 1.0 | positon: (-3.34,0.35,-1.63) | Expt.Chrg: 0.143 | Predicted: 0.080 | Diff: 0.062
Z: 1.0 | positon: (-2.50,-0.76,-3.80) | Expt.Chrg: 0.239 | Predicted: 0.080 | Diff: 0.158
Z: 1.0 | positon: (-0.50,-1.13,-4.22) | Expt.Chrg: 0.248 | Predicted: 0.080 | Diff: 0.168
Z: 1.0 | positon: (1.20,-1.35,-1.85) | Expt.Chrg: 0.078 | Predicted: 0.080 | Diff: -0.002
******************************************************
********************For 63th molecule****************
Z: 8.0 | positon: (-0.03,-2.14,1.24) | Expt.Chrg: -0.332 | Predicted: -0.092 | Diff: -0.240
Z: 6.0 | positon: (1.55,-2.15,1.96) | Expt.Chrg: -0.064 | Predicted: -0.028 | Diff: -0.036
Z: 6.0 | positon: (1.79,-1.35,2.08) | Expt.Chrg: -0.333 | Predicted: -0.027 | Diff: -0.306
Z: 16.0 | positon: (2.72,0.25,1.86) | Expt.Chrg: 0.383 | Predicted: -0.068 | Diff: 0.451
Z: 6.0 | positon: (1.61,1.58,1.08) | Expt.Chrg: -0.259 | Predicted: -0.027 | Diff: -0.232
Z: 8.0 | positon: (2.01,1.59,0.99) | Expt.Chrg: 0.560 | Predicted: -0.092 | Diff: 0.652
Z: 7.0 | positon: (1.07,-0.31,0.71) | Expt.Chrg: -0.250 | Predicted: -0.066 | Diff: -0.183
Z: 6.0 | positon: (0.27,0.30,-0.03) | Expt.Chrg: -0.252 | Predicted: -0.025 | Diff: -0.227
Z: 6.0 | positon: (-0.73,0.95,-0.38) | Expt.Chrg: -0.074 | Predicted: -0.026 | Diff: -0.048
Z: 6.0 | positon: (-2.29,0.44,-1.87) | Expt.Chrg: -0.191 | Predicted: -0.028 | Diff: -0.163
Z: 6.0 | positon: (-2.72,-0.02,-2.70) | Expt.Chrg: -0.245 | Predicted: -0.029 | Diff: -0.216
Z: 6.0 | positon: (-0.48,-0.11,-1.85) | Expt.Chrg: -0.108 | Predicted: -0.026 | Diff: -0.082
Z: 6.0 | positon: (-0.47,-0.70,-1.95) | Expt.Chrg: -0.068 | Predicted: -0.027 | Diff: -0.042
Z: 1.0 | positon: (0.51,-0.10,2.66) | Expt.Chrg: 0.195 | Predicted: 0.080 | Diff: 0.115
Z: 1.0 | positon: (2.59,-2.04,2.14) | Expt.Chrg: 0.271 | Predicted: 0.080 | Diff: 0.190
Z: 1.0 | positon: (-2.03,0.78,0.96) | Expt.Chrg: 0.320 | Predicted: 0.080 | Diff: 0.240
Z: 1.0 | positon: (-4.11,1.73,-1.11) | Expt.Chrg: -0.064 | Predicted: 0.080 | Diff: -0.144
Z: 1.0 | positon: (-3.47,0.66,-4.04) | Expt.Chrg: 0.197 | Predicted: 0.080 | Diff: 0.117
Z: 1.0 | positon: (-0.78,-0.33,-3.38) | Expt.Chrg: 0.225 | Predicted: 0.080 | Diff: 0.145
Z: 1.0 | positon: (1.07,-1.66,-1.81) | Expt.Chrg: 0.088 | Predicted: 0.080 | Diff: 0.008
******************************************************
********************For 64th molecule****************
Z: 8.0 | positon: (0.32,-1.84,1.66) | Expt.Chrg: -0.305 | Predicted: -0.092 | Diff: -0.212
Z: 6.0 | positon: (0.01,-0.70,1.11) | Expt.Chrg: 0.307 | Predicted: -0.026 | Diff: 0.332
Z: 6.0 | positon: (2.42,-0.98,2.03) | Expt.Chrg: -0.425 | Predicted: -0.028 | Diff: -0.396
Z: 16.0 | positon: (2.24,0.46,2.13) | Expt.Chrg: 0.731 | Predicted: -0.067 | Diff: 0.799
Z: 6.0 | positon: (1.82,1.41,0.28) | Expt.Chrg: -0.155 | Predicted: -0.027 | Diff: -0.128
Z: 8.0 | positon: (1.51,2.08,0.41) | Expt.Chrg: 0.127 | Predicted: -0.092 | Diff: 0.219
Z: 7.0 | positon: (0.88,-0.28,-0.96) | Expt.Chrg: 0.105 | Predicted: -0.066 | Diff: 0.171
Z: 6.0 | positon: (-0.50,0.41,-0.56) | Expt.Chrg: 0.197 | Predicted: -0.024 | Diff: 0.221
Z: 6.0 | positon: (-1.77,0.91,-0.49) | Expt.Chrg: -0.273 | Predicted: -0.027 | Diff: -0.246
Z: 6.0 | positon: (-1.91,0.32,-1.75) | Expt.Chrg: -0.128 | Predicted: -0.028 | Diff: -0.101
Z: 6.0 | positon: (-2.03,1.47,-1.87) | Expt.Chrg: -0.062 | Predicted: -0.028 | Diff: -0.034
Z: 6.0 | positon: (-0.76,-0.02,-2.89) | Expt.Chrg: -0.202 | Predicted: -0.027 | Diff: -0.175
Z: 6.0 | positon: (0.69,-0.76,-1.02) | Expt.Chrg: -0.152 | Predicted: -0.026 | Diff: -0.126
Z: 1.0 | positon: (0.56,-1.09,3.78) | Expt.Chrg: -0.450 | Predicted: 0.080 | Diff: -0.530
Z: 1.0 | positon: (2.18,-2.32,2.44) | Expt.Chrg: 0.355 | Predicted: 0.080 | Diff: 0.275
Z: 1.0 | positon: (-2.19,1.17,0.00) | Expt.Chrg: 0.070 | Predicted: 0.080 | Diff: -0.010
Z: 1.0 | positon: (-3.68,1.78,-1.50) | Expt.Chrg: 0.250 | Predicted: 0.080 | Diff: 0.170
Z: 1.0 | positon: (-2.38,-0.43,-3.85) | Expt.Chrg: 0.051 | Predicted: 0.080 | Diff: -0.028
Z: 1.0 | positon: (-0.42,-1.14,-4.50) | Expt.Chrg: -0.014 | Predicted: 0.080 | Diff: -0.094
Z: 1.0 | positon: (1.72,-2.58,-2.08) | Expt.Chrg: -0.027 | Predicted: 0.080 | Diff: -0.107
******************************************************
********************For 65th molecule****************
Z: 8.0 | positon: (1.07,-2.78,0.19) | Expt.Chrg: -0.187 | Predicted: -0.074 | Diff: -0.113
Z: 6.0 | positon: (1.06,-0.75,0.03) | Expt.Chrg: 0.120 | Predicted: -0.039 | Diff: 0.158
Z: 7.0 | positon: (2.04,-0.98,-0.63) | Expt.Chrg: -0.261 | Predicted: -0.063 | Diff: -0.198
Z: 16.0 | positon: (1.38,0.86,-1.10) | Expt.Chrg: 0.846 | Predicted: 0.019 | Diff: 0.827
Z: 8.0 | positon: (2.27,2.30,0.95) | Expt.Chrg: -0.085 | Predicted: -0.074 | Diff: -0.011
Z: 8.0 | positon: (0.37,2.40,-1.23) | Expt.Chrg: -0.807 | Predicted: -0.074 | Diff: -0.733
Z: 6.0 | positon: (-0.31,0.39,-0.69) | Expt.Chrg: -0.154 | Predicted: -0.037 | Diff: -0.117
Z: 6.0 | positon: (-2.22,1.91,0.16) | Expt.Chrg: -0.084 | Predicted: -0.039 | Diff: -0.045
Z: 6.0 | positon: (-2.33,0.21,-0.53) | Expt.Chrg: -0.234 | Predicted: -0.039 | Diff: -0.195
Z: 6.0 | positon: (-2.21,-1.54,-0.15) | Expt.Chrg: -0.058 | Predicted: -0.039 | Diff: -0.019
Z: 6.0 | positon: (-0.71,-1.88,0.25) | Expt.Chrg: -0.081 | Predicted: -0.039 | Diff: -0.042
Z: 6.0 | positon: (-0.52,-0.30,0.00) | Expt.Chrg: -0.127 | Predicted: -0.038 | Diff: -0.089
Z: 1.0 | positon: (2.34,-0.49,-0.11) | Expt.Chrg: 0.120 | Predicted: 0.107 | Diff: 0.012
Z: 1.0 | positon: (-1.83,2.18,-0.92) | Expt.Chrg: 0.235 | Predicted: 0.107 | Diff: 0.128
Z: 1.0 | positon: (-3.31,1.29,0.26) | Expt.Chrg: 0.218 | Predicted: 0.107 | Diff: 0.111
Z: 1.0 | positon: (-3.48,-1.19,-0.11) | Expt.Chrg: 0.265 | Predicted: 0.107 | Diff: 0.158
Z: 1.0 | positon: (-1.54,-2.80,0.89) | Expt.Chrg: 0.275 | Predicted: 0.107 | Diff: 0.168
******************************************************
********************For 66th molecule****************
Z: 8.0 | positon: (1.87,-2.84,-0.04) | Expt.Chrg: -0.383 | Predicted: -0.074 | Diff: -0.309
Z: 6.0 | positon: (0.99,-1.68,-0.04) | Expt.Chrg: 0.367 | Predicted: -0.039 | Diff: 0.406
Z: 7.0 | positon: (1.50,0.43,0.94) | Expt.Chrg: -0.514 | Predicted: -0.063 | Diff: -0.451
Z: 16.0 | positon: (1.67,1.54,-0.35) | Expt.Chrg: 1.394 | Predicted: 0.021 | Diff: 1.373
Z: 8.0 | positon: (2.91,2.03,1.31) | Expt.Chrg: -0.238 | Predicted: -0.074 | Diff: -0.164
Z: 8.0 | positon: (1.85,0.92,-1.68) | Expt.Chrg: -0.695 | Predicted: -0.074 | Diff: -0.621
Z: 6.0 | positon: (-0.77,0.56,-0.47) | Expt.Chrg: -0.087 | Predicted: -0.038 | Diff: -0.049
Z: 6.0 | positon: (-1.32,1.48,-0.08) | Expt.Chrg: -0.214 | Predicted: -0.039 | Diff: -0.175
Z: 6.0 | positon: (-3.26,0.55,0.87) | Expt.Chrg: -0.136 | Predicted: -0.040 | Diff: -0.096
Z: 6.0 | positon: (-3.04,-1.55,0.86) | Expt.Chrg: -0.001 | Predicted: -0.040 | Diff: 0.039
Z: 6.0 | positon: (-1.00,-1.61,-0.47) | Expt.Chrg: -0.139 | Predicted: -0.038 | Diff: -0.101
Z: 6.0 | positon: (-0.99,-1.36,0.58) | Expt.Chrg: 0.110 | Predicted: -0.038 | Diff: 0.148
Z: 1.0 | positon: (2.70,-0.28,0.07) | Expt.Chrg: 0.259 | Predicted: 0.107 | Diff: 0.152
Z: 1.0 | positon: (-1.70,2.58,-0.15) | Expt.Chrg: 0.215 | Predicted: 0.107 | Diff: 0.108
Z: 1.0 | positon: (-3.51,1.30,-0.19) | Expt.Chrg: 0.115 | Predicted: 0.107 | Diff: 0.008
Z: 1.0 | positon: (-4.52,-1.69,0.00) | Expt.Chrg: 0.044 | Predicted: 0.107 | Diff: -0.063
Z: 1.0 | positon: (-0.86,-1.93,-0.13) | Expt.Chrg: -0.099 | Predicted: 0.107 | Diff: -0.206
******************************************************
********************For 67th molecule****************
Z: 8.0 | positon: (2.17,-2.04,-0.86) | Expt.Chrg: -0.266 | Predicted: -0.074 | Diff: -0.192
Z: 6.0 | positon: (0.60,-1.51,0.53) | Expt.Chrg: 0.007 | Predicted: -0.039 | Diff: 0.046
Z: 7.0 | positon: (1.49,-0.68,-0.00) | Expt.Chrg: -0.420 | Predicted: -0.064 | Diff: -0.356
Z: 16.0 | positon: (1.45,0.87,0.14) | Expt.Chrg: 1.524 | Predicted: 0.018 | Diff: 1.506
Z: 8.0 | positon: (0.86,1.87,1.41) | Expt.Chrg: -0.717 | Predicted: -0.073 | Diff: -0.643
Z: 8.0 | positon: (1.90,2.26,-2.02) | Expt.Chrg: -0.077 | Predicted: -0.073 | Diff: -0.003
Z: 6.0 | positon: (0.42,0.20,-0.12) | Expt.Chrg: -0.545 | Predicted: -0.038 | Diff: -0.507
Z: 6.0 | positon: (-1.28,0.84,-0.26) | Expt.Chrg: 0.207 | Predicted: -0.038 | Diff: 0.245
Z: 6.0 | positon: (-2.39,0.74,0.00) | Expt.Chrg: -0.080 | Predicted: -0.039 | Diff: -0.041
Z: 6.0 | positon: (-2.64,-1.58,0.09) | Expt.Chrg: 0.049 | Predicted: -0.039 | Diff: 0.088
Z: 6.0 | positon: (-1.86,-0.56,0.33) | Expt.Chrg: -0.050 | Predicted: -0.039 | Diff: -0.011
Z: 6.0 | positon: (-0.18,-1.39,-0.28) | Expt.Chrg: -0.014 | Predicted: -0.038 | Diff: 0.024
Z: 1.0 | positon: (3.70,-0.96,-0.32) | Expt.Chrg: 0.299 | Predicted: 0.107 | Diff: 0.192
Z: 1.0 | positon: (-2.43,3.00,0.59) | Expt.Chrg: -0.260 | Predicted: 0.107 | Diff: -0.367
Z: 1.0 | positon: (-3.05,0.85,0.52) | Expt.Chrg: 0.125 | Predicted: 0.107 | Diff: 0.018
Z: 1.0 | positon: (-3.30,-1.97,0.33) | Expt.Chrg: 0.083 | Predicted: 0.107 | Diff: -0.025
Z: 1.0 | positon: (-0.67,-3.18,0.12) | Expt.Chrg: 0.133 | Predicted: 0.107 | Diff: 0.025
******************************************************
********************For 68th molecule****************
Z: 8.0 | positon: (2.54,3.18,1.60) | Expt.Chrg: -0.576 | Predicted: -0.055 | Diff: -0.521
Z: 6.0 | positon: (0.07,2.66,0.24) | Expt.Chrg: 0.294 | Predicted: -0.061 | Diff: 0.355
Z: 7.0 | positon: (1.23,-0.31,0.74) | Expt.Chrg: -0.252 | Predicted: -0.066 | Diff: -0.186
Z: 6.0 | positon: (2.26,-0.97,0.81) | Expt.Chrg: 0.012 | Predicted: -0.060 | Diff: 0.072
Z: 6.0 | positon: (-1.07,-1.07,-0.69) | Expt.Chrg: -0.533 | Predicted: -0.062 | Diff: -0.471
Z: 16.0 | positon: (-0.62,-2.31,-1.24) | Expt.Chrg: 0.814 | Predicted: 0.086 | Diff: 0.727
Z: 6.0 | positon: (-0.61,0.54,0.24) | Expt.Chrg: -0.144 | Predicted: -0.063 | Diff: -0.082
Z: 8.0 | positon: (-1.96,-0.09,-0.06) | Expt.Chrg: -0.049 | Predicted: -0.059 | Diff: 0.010
Z: 7.0 | positon: (-0.93,0.60,-0.21) | Expt.Chrg: 0.077 | Predicted: -0.066 | Diff: 0.143
Z: 1.0 | positon: (1.32,2.45,2.24) | Expt.Chrg: 0.091 | Predicted: 0.101 | Diff: -0.011
Z: 1.0 | positon: (1.75,-1.75,-0.76) | Expt.Chrg: 0.327 | Predicted: 0.101 | Diff: 0.225
Z: 1.0 | positon: (-0.67,-2.94,-0.37) | Expt.Chrg: -0.091 | Predicted: 0.102 | Diff: -0.193
Z: 1.0 | positon: (-3.09,1.09,0.96) | Expt.Chrg: 0.032 | Predicted: 0.101 | Diff: -0.069
******************************************************
********************For 69th molecule****************
Z: 8.0 | positon: (1.61,2.47,0.51) | Expt.Chrg: -0.412 | Predicted: -0.058 | Diff: -0.354
Z: 6.0 | positon: (0.94,0.91,0.25) | Expt.Chrg: 0.068 | Predicted: -0.062 | Diff: 0.130
Z: 7.0 | positon: (1.77,-0.12,1.07) | Expt.Chrg: -0.123 | Predicted: -0.064 | Diff: -0.058
Z: 6.0 | positon: (0.54,-0.84,-0.76) | Expt.Chrg: 0.014 | Predicted: -0.061 | Diff: 0.076
Z: 6.0 | positon: (-0.75,-0.87,-0.02) | Expt.Chrg: -0.509 | Predicted: -0.062 | Diff: -0.447
Z: 16.0 | positon: (-1.26,-2.19,-1.37) | Expt.Chrg: 0.245 | Predicted: 0.085 | Diff: 0.160
Z: 6.0 | positon: (-1.65,0.83,-0.14) | Expt.Chrg: 0.046 | Predicted: -0.061 | Diff: 0.107
Z: 8.0 | positon: (-2.39,0.94,-0.56) | Expt.Chrg: 0.057 | Predicted: -0.058 | Diff: 0.115
Z: 7.0 | positon: (-1.03,2.01,-0.19) | Expt.Chrg: -0.006 | Predicted: -0.065 | Diff: 0.059
Z: 1.0 | positon: (1.47,1.58,2.40) | Expt.Chrg: 0.383 | Predicted: 0.102 | Diff: 0.281
Z: 1.0 | positon: (1.78,-3.17,-1.36) | Expt.Chrg: -0.142 | Predicted: 0.102 | Diff: -0.244
Z: 1.0 | positon: (-1.91,-2.86,0.21) | Expt.Chrg: 0.141 | Predicted: 0.102 | Diff: 0.040
Z: 1.0 | positon: (-2.14,-0.35,0.88) | Expt.Chrg: 0.236 | Predicted: 0.102 | Diff: 0.135
******************************************************
********************For 70th molecule****************
Z: 8.0 | positon: (0.43,2.45,1.42) | Expt.Chrg: -0.447 | Predicted: -0.058 | Diff: -0.389
Z: 6.0 | positon: (0.62,0.41,0.25) | Expt.Chrg: 0.188 | Predicted: -0.063 | Diff: 0.251
Z: 7.0 | positon: (2.34,0.78,0.16) | Expt.Chrg: -0.054 | Predicted: -0.064 | Diff: 0.011
Z: 6.0 | positon: (0.97,-1.00,-0.05) | Expt.Chrg: -0.146 | Predicted: -0.062 | Diff: -0.084
Z: 6.0 | positon: (-0.70,-1.32,0.83) | Expt.Chrg: -0.158 | Predicted: -0.061 | Diff: -0.096
Z: 16.0 | positon: (-0.91,-2.17,-1.33) | Expt.Chrg: 0.457 | Predicted: 0.085 | Diff: 0.372
Z: 6.0 | positon: (-0.93,-0.61,0.16) | Expt.Chrg: -0.311 | Predicted: -0.062 | Diff: -0.249
Z: 8.0 | positon: (-3.36,0.42,0.35) | Expt.Chrg: -0.129 | Predicted: -0.056 | Diff: -0.073
Z: 7.0 | positon: (-0.69,1.61,0.10) | Expt.Chrg: 0.056 | Predicted: -0.065 | Diff: 0.122
Z: 1.0 | positon: (2.07,2.69,1.22) | Expt.Chrg: 0.332 | Predicted: 0.102 | Diff: 0.230
Z: 1.0 | positon: (0.64,-1.16,-0.93) | Expt.Chrg: 0.091 | Predicted: 0.102 | Diff: -0.010
Z: 1.0 | positon: (-0.79,-3.14,-0.13) | Expt.Chrg: 0.210 | Predicted: 0.102 | Diff: 0.108
Z: 1.0 | positon: (-2.98,0.25,0.56) | Expt.Chrg: -0.089 | Predicted: 0.102 | Diff: -0.192
******************************************************
********************For 71th molecule****************
Z: 8.0 | positon: (-1.03,2.97,0.17) | Expt.Chrg: 0.214 | Predicted: -0.053 | Diff: 0.267
Z: 7.0 | positon: (-1.67,1.84,0.16) | Expt.Chrg: -0.333 | Predicted: -0.046 | Diff: -0.287
Z: 8.0 | positon: (-0.65,3.47,0.58) | Expt.Chrg: 0.160 | Predicted: -0.053 | Diff: 0.212
Z: 6.0 | positon: (-0.20,1.91,0.32) | Expt.Chrg: -0.286 | Predicted: -0.027 | Diff: -0.258
